date,Maroc,Vietnam,Afrique,India
2022-03-16,21.957273754473945,11.635523387749812,23.750389779857983,23.704571160701057
2022-03-17,22.462527289613167,10.678304925696736,23.921964731765435,22.662556426824285
2022-03-18,22.46003701487862,10.78896499555515,24.00277773183316,22.65736686283635
2022-03-19,22.452323883932824,10.018659547090552,23.97306152663607,22.655583281704278
2022-03-20,22.44819059063821,9.93478870476915,23.943177705064507,22.650486576989493
2022-03-21,22.44320715444008,11.286466293175485,23.943177705064507,22.83048049927209
2022-03-22,22.43717629822293,11.50736725378115,24.253365526637893,23.08559044275052
2022-03-23,23.16242382246012,11.577806647810236,24.342616884060103,23.08562724902796
2022-03-24,23.055109829040088,11.66176962531468,24.42631195538709,23.001661732112936
2022-03-25,23.18211591039725,11.574492746731869,24.26760264739544,23.029237075795603
2022-03-26,19.06116571901009,11.173864817253584,23.768413552169516,17.709148580152455
2022-03-27,18.33089213941917,11.127475272481048,23.675712854571163,16.296053372996084
2022-03-28,18.35175115434992,11.419755941451088,23.683031430500325,16.31669988939815
2022-03-29,18.53176125591404,11.93144082142731,23.77380282335017,16.373335890174804
2022-03-30,18.57959952033266,11.81479123504434,22.466948981334383,16.44781165823208
2022-03-31,18.615586175516675,11.920767882960474,22.059663921117004,16.47103761096899
2022-04-01,18.53342582490665,12.854267670491716,22.045841337061763,16.293056138084903
2022-04-02,18.367604761035963,12.059528517831897,22.04327713547925,16.102845462266643
2022-04-03,18.240913551281256,12.052361736535056,19.33017681883088,15.223964977295548
2022-04-04,18.253289035907876,12.087912909238874,19.330088959082435,16.12261730150876
2022-04-05,18.308133179429444,12.221400131082712,19.5046457436085,16.296814427655946
2022-04-06,15.036559989309929,12.184395644378268,19.306448395448776,14.586882078965033
2022-04-07,13.366036571819494,11.930981579513467,18.984657523402436,14.983332908416845
2022-04-08,12.382184756176873,12.47575808963805,19.226330974486245,14.14957732401757
2022-04-09,9.187213298140453,12.477758893215553,18.649008658757168,13.674862465442036
2022-04-10,9.090781434395277,12.14652764176975,18.616810032189484,13.691195144955902
2022-04-11,9.101038437226306,12.14652764176975,18.679026653584792,13.894069470174632
2022-04-12,9.106207008447566,12.660864286216157,18.875281472331608,14.19919505151237
2022-04-13,9.060878532500968,12.579719047905256,17.22590949092716,13.746056315957238
2022-04-14,9.030602718408064,12.651998277051009,16.286513505688823,13.136307152847394
2022-04-15,8.993080788718638,13.587356014478996,11.110968103682488,12.112621635184878
2022-04-16,7.990028721618303,13.569937720976776,10.768973327267842,10.956694951976148
2022-04-17,7.898927111020231,13.511057798599731,10.262554656550138,10.956694951976148
2022-04-18,7.912484162618173,14.441648821135528,10.262554656550138,12.110786582847508
2022-04-19,7.912491952997407,15.435354188961009,10.441238953257,12.630235772288383
2022-04-20,7.908010765535192,14.462567334523012,10.441825485210645,12.712837314232017
2022-04-21,7.822033361596794,14.28086927332206,9.70574542359816,13.007490998820195
2022-04-22,3.8680223283290407,14.815426029898184,9.983475785389038,13.48867460214362
2022-04-23,3.7026293130715375,14.77016350437121,9.791552002127958,13.484019136432533
2022-04-24,3.536769467202159,14.76466469155451,9.795949529055704,13.431659984997427
2022-04-25,3.508373098942997,21.55503311876112,14.667171009055943,13.935675612007152
2022-04-26,4.1509884723241735,22.74596393759137,14.90416106941297,14.585350549825666
2022-04-27,4.391430402443765,22.70507382317086,14.91732440892009,14.79329321557269
2022-04-28,4.138497068261539,22.377904277236425,15.923648520380397,15.120627525005434
2022-04-29,3.908607951854655,22.73554685665727,16.290739924065324,14.986315327129452
2022-04-30,3.824256144843528,22.63524944475043,16.293046346737196,14.983785538075727
2022-05-01,3.7915316779881,21.444444401900437,16.13584426597344,14.518309123342265
2022-05-02,3.7915316779881,21.444444401900437,16.13584426597344,14.51663815725484
2022-05-03,3.7915316779881,21.444444401900437,16.685908779481114,14.51663815725484
2022-05-04,3.729252242608607,21.8999266614962,16.9508414826921,14.242346231128488
2022-05-05,3.5141997070562563,22.28869361208317,17.019036882316723,14.243509772051093
2022-05-06,3.8952519273644017,22.555030130250017,17.95865204414273,14.715658362266808
2022-05-07,3.8166208629915768,22.522529022061477,17.97563711446117,14.5931485392349
2022-05-08,3.803362303776981,22.42974378388275,17.506414192388327,14.266757988067232
2022-05-09,4.086809498476928,25.286599668103424,18.02016687089901,14.2893243609254
2022-05-10,9.391708544013396,26.58257609502832,18.10805379133138,14.264691415346745
2022-05-11,9.399059392622071,26.6430413346315,19.74312159300964,14.240927640882592
2022-05-12,9.51645725087002,30.18163048794304,20.190419215073675,15.258886642842851
2022-05-13,10.222436592491787,31.769516160337247,21.392970333235624,15.26770850791505
2022-05-14,10.215335261350765,31.83363357593707,21.317262993847663,15.26770850791505
2022-05-15,10.176792878611918,31.78322664168148,21.317262993847663,15.26770850791505
2022-05-16,10.180575040988607,31.720797228224413,21.522283706142428,15.380658990509744
2022-05-17,10.26401331956856,35.952144254707825,21.731319463044148,17.550979817462693
2022-05-18,10.270738567084528,35.889425968920754,21.8098754559659,16.964081103396964
2022-05-19,10.276856078334127,35.624889036135016,21.877406279543628,18.210087573238287
2022-05-20,10.28470910494097,35.63572699441174,22.034091357970272,19.97566601194716
2022-05-21,10.226292146171618,35.645150638072906,22.04055764670417,19.359683286665984
2022-05-22,9.993170459653683,35.35249215761055,21.71366093891175,19.107915963947725
2022-05-23,10.02681127419853,35.68684077348111,22.146958916023195,19.10395139020952
2022-05-24,10.479958123773566,36.06316272401384,22.260202593848284,19.123206696765493
2022-05-25,10.451314735073677,33.90748745064918,19.36911292899265,18.89732310089819
2022-05-26,10.440314032421178,33.171334281735795,21.204372095293337,18.54889563328656
2022-05-27,10.573377234293307,33.741722294966,21.57755803401648,18.79709298586119
2022-05-28,10.36936670085968,33.74424133007567,20.835349437441675,18.36874001731005
2022-05-29,10.3670215082558,33.51486579030595,20.37482320826885,18.269732159698524
2022-05-30,10.345397292414969,33.57844646861315,21.465922010832763,19.1852373377662
2022-05-31,10.4024889209887,33.61652596835819,21.470571492267982,19.213764654854675
2022-06-01,10.599357371779744,33.633970583266624,22.12253996693004,19.228139772071955
2022-06-02,11.359106500179516,33.66600899388814,21.62039253174381,19.346961383243823
2022-06-03,11.564954328386309,33.26560065122562,21.278257501411467,18.16635611292008
2022-06-04,11.56545495935872,33.05971267805642,21.021875655394357,18.1658587630467
2022-06-05,11.518189573617349,32.46161533186307,19.443204852272487,17.50437287777013
2022-06-06,11.640580207902264,32.46088933063114,19.443468148143527,17.507816667753712
2022-06-07,11.73736602645043,32.45999131119073,19.87207147471617,17.72817296474187
2022-06-08,11.695715389351006,30.04724642611529,19.0480029561597,17.65043352559273
2022-06-09,8.238141456955162,29.25119221858999,19.741518408840733,17.733865190426886
2022-06-10,8.243091033602134,29.46660816769428,19.283166119221814,18.389569616606718
2022-06-11,7.971358274321288,24.87511733045422,18.471316715838825,17.105327846306324
2022-06-12,7.156928138369934,20.733058890640056,17.294191833335756,17.091472966801458
2022-06-13,7.462367060556976,25.77474508017676,18.29720136445525,18.873738157055776
2022-06-14,9.644428878241117,25.77401866559775,18.504683339944727,18.889573827336463
2022-06-15,9.99103976562074,25.755674996213063,20.29198686040647,18.864964311417086
2022-06-16,10.02501972452575,21.775097784776115,20.10677295251066,18.103974544577323
2022-06-17,10.649143462427864,22.29694350853373,22.26100649629508,18.1166725656962
2022-06-18,10.62535958570289,22.29341856957317,22.04124316323844,16.5117880533834
2022-06-19,10.60935048560659,22.29421040332651,21.82301782029653,13.940049415246444
2022-06-20,10.799636671097357,23.485086351562096,22.417853712605947,14.028326846169724
2022-06-21,10.795978945918172,23.48166130778382,22.474302851047813,15.238210329255834
2022-06-22,11.230451352473796,22.730681698677877,22.559841381439824,15.706717781214094
2022-06-23,10.934438755387257,22.586278192586843,22.471435883738145,15.974771250485098
2022-06-24,11.239714797904108,20.693429686757856,23.04075474519206,16.174460109456856
2022-06-25,11.212685478615692,20.699187165855584,21.17579171949264,15.916145419843636
2022-06-26,11.037196991444286,19.662081321208017,20.685516459950357,15.495771901437344
2022-06-27,11.04790804933591,20.45971711650165,22.146635719036347,15.750184853176018
2022-06-28,11.154253642119436,20.928061675929307,22.202539715362445,15.760496764606303
2022-06-29,11.176031389186164,20.830473613736896,21.053050274489056,14.611512502352287
2022-06-30,11.144190470658366,21.389545955222523,21.943372950196206,14.587137282375252
2022-07-01,12.928694884286568,21.39846855532649,21.49976028757708,14.573966887828515
2022-07-02,12.251592676201422,21.345361177968844,21.4518686353328,14.388290934603988
2022-07-03,12.031654880617394,21.329886367339792,21.463484263983283,14.395350468892538
2022-07-04,12.011114742668674,21.324250242277973,22.508325621520697,14.530517577436235
2022-07-05,12.375294042559172,21.332666883558502,24.19102696056893,14.523181939023038
2022-07-06,12.573440694015794,22.279146624213368,24.54712940875743,14.993124016448098
2022-07-07,12.9230332919205,22.82960461084785,26.542610411523142,15.066169918426615
2022-07-08,12.931942832877574,22.38224833791389,26.58632944872092,15.134475058280382
2022-07-09,12.934467589882264,22.373993882329,26.1754554359452,14.958198965613164
2022-07-10,12.954399955962856,22.183308520189943,25.658965630535715,14.128510688661676
2022-07-11,12.954399955962856,22.64582462934089,26.2000040491591,14.128817262658856
2022-07-12,13.063971434730576,22.88228892980811,26.20037504202345,14.411638317267911
2022-07-13,13.115339224538008,17.94495391253805,25.86517515104046,12.175420425252891
2022-07-14,11.755837071321247,18.006262359736265,26.578793323150137,12.157889055972005
2022-07-15,11.708779107358174,17.935094592525502,25.16741341421984,12.265019826220856
2022-07-16,11.61005884100974,16.634144461029067,25.16741341421984,10.329535566322592
2022-07-17,10.958372905351116,15.930698046961034,23.0961045312923,10.191474540011615
2022-07-18,11.031412886386589,15.964997347597686,24.794312290512007,10.807742796693882
2022-07-19,11.305101290412304,15.963239652380429,25.00100175184487,10.800346202152328
2022-07-20,11.167497769293108,14.519761206096485,24.589753896732603,11.089576602245703
2022-07-21,11.16836515597765,14.692392421783032,24.58077205328295,10.01539078130017
2022-07-22,10.580355500133502,14.765834292106986,24.065184502644343,8.792542284017877
2022-07-23,10.300940716633669,14.405713820837777,23.950281821092148,8.600920742457392
2022-07-24,10.058331951734331,14.360437833381685,23.534547707630782,8.385106369927772
2022-07-25,10.38615667839899,14.43054156358874,23.60629437151035,8.637589849200918
2022-07-26,10.418050753470656,14.456442652366126,23.737769970772025,9.176657152307898
2022-07-27,10.427570439277709,13.484059286714755,22.61161925006378,9.253657415562484
2022-07-28,10.469561321112074,13.519045236609085,22.594394625566053,10.280908397295132
2022-07-29,10.445541337913474,13.532706909979291,22.60038444593629,10.643085788633034
2022-07-30,10.445925550015591,12.370000741786988,21.40282036847129,10.610210095838344
2022-07-31,7.584652144374952,12.335894579583,21.23273425138421,10.55565250042077
2022-08-01,7.694681887767024,13.635610982588087,21.31653092668345,10.748588269394142
2022-08-02,7.76356067309729,13.812213554218674,21.532539149773594,10.74090779271368
2022-08-03,7.689792661079591,13.793225824762072,20.874960052509596,10.724918089206357
2022-08-04,6.536465491671076,13.779519887777967,18.3442436249697,10.685265655848877
2022-08-05,6.662078724489821,11.610060089493889,18.33911261483435,10.421789540342912
2022-08-06,6.168227997857838,10.988548768405538,15.59240652509662,10.287893796774664
2022-08-07,6.149773963709106,10.991096730372654,15.529245303559769,10.274811305129314
2022-08-08,6.179951110818711,11.010673417771612,15.78603495896785,10.348536593625976
2022-08-09,6.232332170427427,11.027934505226057,15.78603495896785,10.348536593625976
2022-08-10,6.22737282484468,9.426565942438918,15.101323840545598,10.33130008040846
2022-08-11,6.598325435753061,9.337382204195952,16.333753138086806,9.712049914282977
2022-08-12,6.714356845377666,9.402085083666998,15.879665033158638,9.346181285702354
2022-08-13,6.458408720478558,9.38655592727892,13.928836577469426,9.275106433347226
2022-08-14,6.223220077188564,9.354652054342417,13.945031365738732,9.26987411771776
