date,close_indice,close_future,rendement,volatilite_historique,volatilite_garch,volatilite_egarch,volatilite_gjr_garch,future_cost_of_carry,future_convenience_yield,future_monte_carlo
2017-08-10,743.41998,745.9,,,,,,750.7886202118269,748.9396411004406,
2017-08-11,744.98999,745.7,0.2109648032379845,,,,,752.3741918581779,750.5213079342053,
2017-08-12,744.98999,745.7,0.0,,8.035878091390703,8.062649324666822,8.035878091390703,752.3741918581779,750.5213079342053,
2017-08-13,744.98999,745.7,0.0,,7.786798693816009,7.497913354023986,7.786798693816009,752.3741918581779,750.5213079342053,
2017-08-14,751.39001,748.9,0.8554055821478717,,7.8384893739814725,7.494553682310557,7.8384893739814725,758.8376476629682,756.9688460832817,
2017-08-15,746.07001,748.0,-0.7105394883784502,,8.503909587643069,8.485344060746781,8.503909587643069,753.4649168150202,751.6093467452974,
2017-08-16,749.37,748.1,0.4413410547287709,,8.429028927933524,8.33489895274692,8.429028927933524,756.7976157005314,754.933838140101,
2017-08-17,743.20001,744.6,-0.8267652577706521,,8.503147680826254,8.664571825308418,8.503147680826254,750.566469910206,748.7180378919111,
2017-08-18,744.29999,742.9,0.1478964975465143,,8.97878970930965,9.220677977434448,8.97878970930965,751.6773527068462,749.8261848997674,
2017-08-19,744.29999,742.9,0.0,,8.437823852197692,8.510692481620566,8.437823852197692,751.6773527068462,749.8261848997674,
2017-08-20,744.29999,742.9,0.0,,8.61756723647267,8.523074575446532,8.61756723647267,751.6773527068462,749.8261848997674,
2017-08-21,743.65997,741.8,-0.08602651370684254,,8.289332202877578,8.040102543932532,8.289332202877578,751.0309889479546,749.1814129512155,
2017-08-22,738.20001,738.7,-0.7369096650991315,,8.34750821973424,8.070270929919845,8.34750821973424,745.5169108425857,743.6809144539559,
2017-08-23,743.09998,738.8,0.6615794106782577,,8.715918469687445,8.773108946666678,8.715918469687445,750.4654484314992,748.6172652004113,
2017-08-24,747.71997,741.6,0.6197937973014189,,8.71967968171707,8.755539770747744,8.71967968171707,755.1312309108623,753.2715571828351,
2017-08-25,751.14001,743.1,0.45635295905639073,,8.900187464872213,9.2366510541768,8.900187464872213,758.5851697095871,756.716989911384,
2017-08-26,751.14001,743.1,0.0,,8.76011028348378,9.036427375765149,8.76011028348378,758.5851697095871,756.716989911384,
2017-08-27,751.14001,743.1,0.0,,8.632549996776683,8.657135914740147,8.632549996776683,758.5851697095871,756.716989911384,
2017-08-28,758.02002,751.0,0.9117731090366674,,8.509879791097944,8.432347985136639,8.509879791097944,765.5333730857509,763.6480818362572,
2017-08-29,754.59003,747.0,-0.4535201758069301,,9.252859481675719,9.606978930077634,9.252859481675719,762.0693856644814,760.1926252320668,
2017-08-30,764.57001,752.6,1.3139002224843235,,8.699414067673295,8.843680067190293,8.699414067673295,772.1482853652154,770.2467034657317,
2017-08-31,770.08002,758.1,0.7180834156262574,,10.482477520609908,11.167486780436304,10.482477520609908,777.7129095568512,775.7976235686052,
2017-09-01,774.06,762.0,0.5154958438973692,,9.415077225969778,9.7490304406718,9.415077225969778,781.7323383764407,779.8071536767238,
2017-09-02,774.06,762.0,0.0,,10.103864332200473,10.998724149431185,10.103864332200473,781.7323383764407,779.8071536767238,
2017-09-03,774.06,762.0,0.0,,9.281431181113815,9.43980384584009,9.281431181113815,781.7323383764407,779.8071536767238,
2017-09-04,774.06,762.0,0.0,,9.570410658196662,9.941384101642841,9.570410658196662,781.7323383764407,779.8071536767238,
2017-09-05,777.02002,763.0,0.38167258363814244,,9.069612706762024,8.999322857828943,9.069612706762024,784.7216975427083,782.7891509004871,
2017-09-06,776.96997,763.5,-0.006441482936111331,,9.300466010839136,9.74923586768237,9.300466010839136,784.6711514564413,782.7387292948731,
2017-09-07,779.20001,770.0,0.2866064189880393,,8.866281399879204,8.658225915636791,8.866281399879204,786.9232951970725,784.9853266451887,
2017-09-08,784.73999,775.1,0.7084674824041085,,9.011701187585132,9.38561144903274,9.011701187585132,792.5181864457596,790.5664392659494,
2017-09-09,784.73999,775.1,0.0,7.8331309306308325,9.176087100573692,9.369409243592,9.176087100573692,792.5181864457596,790.5664392659494,517.1902695461436
2017-09-10,784.73999,775.1,0.0,7.849801121606352,8.799421534378865,8.835322775388201,8.799421534378865,792.5181864457596,790.5664392659494,298.9527302652651
2017-09-11,779.58002,769.0,-0.6597101208502402,8.201330565883138,8.829067681805492,8.701117727322979,8.829067681805492,787.3070717853298,785.3681581007202,830.0789397334729
2017-09-12,782.53998,772.6,0.37896749833410653,8.214123745116021,9.028542901126258,9.343536184960515,9.028542901126258,790.2963703568885,788.3500948790022,289.9668014832494
2017-09-13,786.42999,778.5,0.49586901536736666,8.014791640885461,8.79320263889764,8.896825595557535,8.79320263889764,794.2249374106152,792.2689869879781,1032.5010832831283
2017-09-14,789.40997,784.5,0.37820890798892315,7.6075384710944975,8.979351372920098,9.485274966061509,8.979351372920098,797.2344544166808,795.2710924085058,2228.534774698614
2017-09-15,789.48999,784.5,0.010136171017261124,7.5854878823381915,8.758115272362966,9.065896177788384,8.758115272362966,797.3152675599989,795.3517065320068,622.1659345148531
2017-09-16,789.48999,784.5,0.0,6.993136073028222,8.686044379227235,8.849433943286638,8.686044379227235,797.3152675599989,795.3517065320068,628.2557817111289
2017-09-17,789.48999,784.5,0.0,7.016069224476211,8.520147902479941,8.497018745865587,8.520147902479941,797.3152675599989,795.3517065320068,1564.2827328873063
2017-09-18,793.70001,791.9,0.5318413991432928,7.055860752751107,8.435364026867122,8.26719071850362,8.435364026867122,801.5670164931715,799.5929846152588,403.86185196269787
2017-09-19,792.67999,792.5,-0.12859720124678575,7.099494093202038,8.608652617070138,8.810921744218764,8.608652617070138,800.5368862451406,798.5653912854222,660.8765677803655
