date,close_indice,close_future,rendement,volatilite_historique,volatilite_garch,volatilite_egarch,volatilite_gjr_garch,future_cost_of_carry,future_convenience_yield,future_monte_carlo
2015-02-07,8661.0498,8711.9,0.0,11.360178698944239,11.133302419053503,11.691068121247449,11.133302419053503,8746.896510540273,8725.355388975478,292.5514518918302
2015-02-08,8661.0498,8711.9,0.0,11.29350847702454,10.92769818508613,10.975710821667455,10.92769818508613,8746.896510540273,8725.355388975478,326.1366431842114
2015-02-09,8526.3496,8562.9,-1.5674617755602016,12.337659222199958,10.682458423080979,10.908405477257231,10.682458423080979,8610.861187276218,8589.655082072026,28.295640615540037
2015-02-10,8565.5498,8611.4,0.4586999702659571,12.378231094138606,11.980926214014502,12.32381509032632,11.980926214014502,8650.449932348725,8629.146331310534,47.02755881463453
2015-02-11,8627.4004,8670.9,0.7194910250682923,12.463447595303151,10.663426379204274,11.07878621183796,10.663426379204274,8712.913583962278,8691.456152692852,36.27212839014759
2015-02-12,8711.5498,8752.2,0.9706477002491116,12.63951329137524,11.604517860914491,12.30263896633464,11.604517860914491,8797.897057123238,8776.230335698827,286.25189536360597
2015-02-13,8805.5,8841.55,1.0726817806989186,12.840673011697383,11.044000116855042,11.780903868109048,11.044000116855042,8892.778473986187,8870.878086582941,65.07108461426121
2015-02-14,8805.5,8841.55,0.0,10.687502194743159,11.753759137433406,12.841002998369335,11.753759137433406,8892.778473986187,8870.878086582941,1705.9913087272737
2015-02-15,8805.5,8841.55,0.0,10.687617584242176,10.75747628225777,11.34089746408375,10.75747628225777,8892.778473986187,8870.878086582941,1479.5316787044467
2015-02-16,8809.3496,8845.05,0.04370857712332179,10.684377196009862,11.133266211037053,11.806984345601888,11.133266211037053,8896.66623050353,8874.756268660292,554.2583980063812
2015-02-17,8809.3496,8837.25,0.0,10.684377196009862,10.43240190485733,10.868591533550163,10.43240190485733,8896.66623050353,8874.756268660292,3900.468455526387
2015-02-18,8869.0996,8891.3,0.6759668434431925,10.770452657675449,10.601137244188296,10.969005679489678,10.601137244188296,8957.008461361593,8934.949893743857,487.5449489901279
2015-02-19,8895.2998,8916.15,0.29497444194267414,9.726247237453773,10.39733414943306,11.099974689181048,10.39733414943306,8983.468352858286,8961.34462204368,1802.2864552080714
2015-02-20,8833.5996,8849.45,-0.6960437612104635,9.928772298316124,10.24464255933911,10.746519011421238,10.24464255933911,8921.156591981488,8899.186317334375,1390.6762717466167
2015-02-21,8833.5996,8849.45,0.0,9.881107435849458,10.331239430929505,11.2754524621432,10.331239430929505,8921.156591981488,8899.186317334375,5158.781328016441
2015-02-22,8833.5996,8849.45,0.0,9.573464318765286,9.903354477051618,10.280954636757764,9.903354477051618,8921.156591981488,8899.186317334375,2879.225192925696
2015-02-23,8754.9502,8753.45,-0.8943309722536705,9.917562429629012,9.8979909551558,10.463623690618403,9.8979909551558,8841.727633794908,8819.952970110151,1865.1696333332936
2015-02-24,8762.0996,8773.3,0.08162790513934375,9.92256903483185,10.126075188523357,10.83454674365571,10.126075188523357,8848.947897314518,8827.155452171615,1311.9458172158577
2015-02-25,8767.25,8767.15,0.05876316310342108,9.925463170527518,9.609799723434614,10.078184535470108,9.609799723434614,8854.149347118891,8832.344092282585,22360.496643941275
2015-02-26,8683.8496,8683.85,-0.9558255567553208,9.925397141326561,9.69511528190587,10.175317036690478,9.69511528190587,8769.92229790626,8748.324470367616,10466.363052752058
2015-02-27,8844.5996,8889.95,1.8342125415486368,11.378798227669353,9.961621123876284,10.71506515435901,9.961621123876284,8932.265621930253,8910.267988897876,310.55833978366024
2015-02-28,8901.8496,8964.65,0.645201729736747,11.471867796526501,11.611559633585394,11.96912230978343,11.611559633585394,8990.083073254506,8967.943052262463,441.29938970033896
2015-03-01,8901.8496,8964.65,0.0,10.426081930468902,10.205951436204105,11.07934138639858,10.205951436204105,8990.083073254506,8967.943052262463,748.0032459419687
2015-03-02,8956.75,9000.7,0.6148362601394741,10.559579492709435,10.936930299774586,11.129700202178714,10.936930299774586,9045.527635781704,9023.251070581087,974.8454802638985
2015-03-03,8996.25,9054.85,0.44003858673006596,10.61635231218748,10.235835985805673,11.213947045466602,10.235835985805673,9085.419152415903,9063.044345740933,433.52333479399795
2015-03-04,8922.6504,8956.35,-0.8214791337505448,10.914516915831593,10.544316498318375,11.057278079868704,10.544316498318375,9011.090046905258,8988.898291704108,241.0050782842052
2015-03-05,8937.75,8988.75,0.16908471545166157,10.810016570146031,10.387941523397668,11.563859553392136,10.387941523397668,9026.339311324746,9004.110001516858,690.2268462540059
2015-03-06,8937.75,8984.25,0.0,10.730426949578817,10.160640349679152,10.751646539040605,10.160640349679152,9026.339311324746,9004.110001516858,1018.1268233899036
2015-03-07,8937.75,8984.25,0.0,10.7134786601625,9.983889251787812,10.770064102039932,9.983889251787812,9026.339311324746,9004.110001516858,2257.8474099001487
2015-03-08,8937.75,8984.25,0.0,10.52901897413262,9.7807163173891,10.186097331837164,9.7807163173891,9026.339311324746,9004.110001516858,226.92823879038403
2015-03-09,8756.75,8784.85,-2.045904811401918,12.23714004574926,9.611888420542252,10.080747108230323,9.611888420542252,8843.545273076888,8821.766133062878,94.7419652404021
2015-03-10,8712.0498,8760.3,-0.5117729675103726,12.339912774621107,12.090890602068141,12.284495656136501,12.090890602068141,8798.402013030001,8776.734048042621,91.88345237193082
2015-03-11,8699.9502,8752.15,-0.13898003615412852,11.402387646484051,9.943814357302879,10.473851175122617,9.943814357302879,8786.182484051084,8764.544612292644,324.3480156026882
2015-03-12,8776.0,8813.05,0.8703421466705169,11.586143751219877,11.2857827031053,11.401228882667,11.2857827031053,8862.986075487228,8841.159058299007,221.67620514841025
2015-03-13,8647.75,8674.4,-1.4721551472009753,12.258196286926548,10.360961665698747,11.06920416855849,10.360961665698747,8733.464885402766,8711.956842115454,70.87204689660418
2015-03-14,8647.75,8674.4,0.0,11.913686770778671,12.013261452619258,12.56748029400968,12.013261452619258,8733.464885402766,8711.956842115454,19993.38110039529
2015-03-15,8647.75,8674.4,0.0,11.451949582956146,10.294894947076113,10.760517504254604,10.294894947076113,8733.464885402766,8711.956842115454,227.87416671741045
2015-03-16,8633.1504,8665.6,-0.16896808772202396,11.454694275143286,11.264573312702769,11.48525529612276,11.264573312702769,8718.72057689004,8697.248844646501,2861.220625546379
2015-03-17,8723.2998,8740.2,1.0388093146563704,11.893873865307654,10.125358493994343,10.514694571590448,10.125358493994343,8809.763520932147,8788.067575778021,433.20637620470694
2015-03-18,8685.9004,8704.7,-0.42965164514442095,11.946951694020497,11.325953436287397,12.00169283739551,11.325953436287397,8771.993425053435,8750.390496916929,123.4166573792065
2015-03-19,8634.6504,8635.85,-0.5917842932361064,12.049381379765562,10.116391281809085,10.691456460034635,10.116391281809085,8720.235444610327,8698.759981677887,85.42287373925994
2015-03-20,8570.9004,8602.05,-0.7410433118260308,11.990121938506787,10.922363210661215,11.827799652327203,10.922363210661215,8655.853566498166,8634.536657843959,56.21457780371746
2015-03-21,8570.9004,8602.05,0.0,11.933034445745543,10.282476466478803,11.149039490368914,10.282476466478803,8655.853566498166,8634.536657843959,240.6545933106413
2015-03-22,8570.9004,8602.05,0.0,11.812918102058282,10.41426540096819,11.042863862708737,10.41426540096819,8655.853566498166,8634.536657843959,4335.406856115064
2015-03-23,8550.9004,8565.0,-0.23362039227104464,11.815028928357423,9.946305520566636,10.53014729906361,9.946305520566636,8635.655330227686,8614.388164092137,313.98206644491677
2015-03-24,8542.9502,8573.85,-0.09301825269534937,11.810686587886563,10.006175673191613,10.627299069461552,10.006175673191613,8627.626329327806,8606.37893634085,137.0068177915589
2015-03-25,8530.7998,8535.0,-0.14232845216928944,11.576347058873216,9.62736414557646,10.101209866461877,9.62736414557646,8615.355496828764,8594.138323416744,480.2765213608397
2015-03-26,8342.1504,8342.15,-2.236209543503134,13.128936871149286,9.618050538479281,10.129457771030786,9.618050538479281,8424.836239154536,8404.088260557506,234.81832997069154
2015-03-27,8341.4004,8434.9,-0.008990891801107084,13.120425761940004,12.456875195006932,12.481105043883915,12.456875195006932,8424.078805294394,8403.332692041813,5.108654857704919
2015-03-28,8341.4004,8434.9,0.0,12.911201982738715,9.841283409797667,10.043698910089216,9.841283409797667,8424.078805294394,8403.332692041813,33.98274650731422
2015-03-29,8341.4004,8434.9,0.0,11.498459231519298,11.548864155295458,11.260078510188805,11.548864155295458,8424.078805294394,8403.332692041813,714.3972165250547
2015-03-30,8492.2998,8557.5,1.7928731089402357,12.650775199808596,9.822323379640519,9.75615164743235,9.822323379640519,8576.473892008087,8555.352472944489,113.69867134736361
2015-03-31,8491.0,8534.75,-0.015306801597401117,12.649202209828749,12.6993613195299,12.880734336309255,12.6993613195299,8575.161208632868,8554.043022335558,9.478585845563972
2015-04-01,8586.25,8633.1,1.1155307528727894,12.993416743438766,10.038410715456653,9.827647395191276,10.038410715456653,8671.355308871036,8650.000223828605,27.007361006631317
2015-04-02,8586.25,8634.25,0.0,12.884613513556785,12.471017417117807,13.15491710188945,12.471017417117807,8671.355308871036,8650.000223828605,23.660793539935316
2015-04-03,8586.25,8679.75,0.0,12.734740122358687,10.147962728822785,9.912823322571311,10.147962728822785,8671.355308871036,8650.000223828605,22.712399647146007
2015-04-04,8586.25,8679.75,0.0,12.709856407768417,11.603360222067254,11.693295455271436,11.603360222067254,8671.355308871036,8650.000223828605,14.749002499519504
2015-04-05,8586.25,8679.75,0.0,12.709856407768417,10.059353937660285,9.73498890224965,10.059353937660285,8671.355308871036,8650.000223828605,107.27182044187691
2015-04-06,8659.9004,8689.8,0.8541134807516372,13.025112127324734,10.908284174740713,10.638415099277202,10.908284174740713,8745.735717901809,8724.19745503956,65.38821043433512
2015-04-07,8660.2998,8711.3,0.0046119559296054465,13.025442878184844,10.358343632544704,10.360270035842994,10.358343632544704,8746.13907668013,8724.599820459785,15.974116301860562
2015-04-08,8714.4004,8762.65,0.622753477436852,11.809826997110015,10.415727054348304,10.02666109791154,10.415727054348304,8800.77591173887,8779.102100513273,134.46323671155773
2015-04-09,8778.2998,8811.1,0.7305868561420042,11.905297168290168,10.26595929181527,10.503870876330929,10.26595929181527,8865.308670675971,8843.475933595528,49.929315702339586
2015-04-10,8780.3496,8811.45,0.02334803734176102,11.895130114980775,10.380572251324176,10.435423560092618,10.380572251324176,8867.378787911332,8845.540952720152,274.55437001120373
2015-04-11,8780.3496,8811.45,0.0,11.625667368269722,9.928357954295457,9.965263831624249,9.928357954295457,8867.378787911332,8845.540952720152,10098.130916189093
2015-04-12,8780.3496,8811.45,0.0,10.754234334661971,9.93993957689784,9.793349775409279,9.93993957689784,8867.378787911332,8845.540952720152,342.37699827376395
2015-04-13,8834.0,8855.45,0.6091688552362062,10.873531067198163,9.596307105631283,9.417124303867007,9.596307105631283,8921.560960671624,8899.589690179286,549.0710264548159
2015-04-14,8834.0,8827.75,0.0,10.873531067198163,9.810006622202472,9.957170968782755,9.810006622202472,8921.560960671624,8899.589690179286,733.1530136900583
2015-04-15,8750.2002,8786.15,-0.9531333066554978,11.254763747074115,9.32222110204446,9.04696228710365,9.32222110204446,8836.93055268067,8815.167702844094,201.19648765496473
2015-04-16,8706.7002,8726.15,-0.49837129202521285,10.95288025735893,10.042995131354555,10.499280430314169,10.042995131354555,8792.999388792372,8771.344728933884,141.02045497086857
2015-04-17,8606.0,8638.85,-1.1633232771119713,11.396687911605014,9.340745125816564,9.388379033691125,9.340745125816564,8691.301067188137,8669.896861408528,413.85505831129973
2015-04-18,8606.0,8638.85,0.0,11.271942346195605,10.507470963674518,11.269936226428547,10.507470963674518,8691.301067188137,8669.896861408528,640.4059626998023
2015-04-19,8606.0,8638.85,0.0,11.0575050943963,9.255477475581598,9.263663580403552,9.255477475581598,8691.301067188137,8669.896861408528,461.3292265992713
2015-04-20,8448.0996,8469.9,-1.8518117749273852,12.309028484914446,9.931754923658508,10.233143930648518,9.931754923658508,8531.83558786796,8510.824100268026,155.0198404473398
2015-04-21,8377.75,8400.45,-0.8362134644807195,12.517460486281392,11.38019294175029,11.15678635738316,11.38019294175029,8460.788695751267,8439.952176465873,11.49534649674288
2015-04-22,8429.7002,8461.2,0.6181825895222591,12.666802795495721,10.331154765208849,10.805347167224875,10.331154765208849,8513.253816446204,8492.288090471164,97.14517472395782
2015-04-23,8398.2998,8405.35,-0.3731927316794346,12.701515712614016,11.016078280626948,11.230847582481646,11.016078280626948,8481.542181536825,8460.65455231093,22.955357809307372
2015-04-24,8305.25,8318.8,-1.1141435640580288,13.06537825262356,10.18249353562306,10.73411290675731,10.18249353562306,8387.570089270772,8366.91388661552,14.478423858388108
2015-04-25,8305.25,8318.8,0.0,11.369832500013759,11.252774592328494,11.918739147156801,11.252774592328494,8387.570089270772,8366.91388661552,441.14376799330887
2015-04-26,8305.25,8318.8,0.0,11.36990212159922,10.019788919792253,10.392277578573776,10.019788919792253,8387.570089270772,8366.91388661552,9749.157944432134
2015-04-27,8213.7998,8223.0,-1.1072202744505104,11.802286005035116,10.6287609631363,10.945341106159175,10.6287609631363,8295.213451941634,8274.784697450385,108.63062764197653
2015-04-28,8285.5996,8292.4,0.8703377800333189,12.100995596275643,10.60791163704609,11.237629524212572,10.60791163704609,8367.7249181703,8347.117588534482,69.08941054631377
2015-04-29,8239.75,8238.25,-0.5549016360708999,10.89349820570104,10.736867860379926,11.431606550364283,10.736867860379926,8321.420865484946,8300.927569578309,342.30322108449553
2015-04-30,8181.5,8181.5,-0.7094495768480639,11.031154112472938,10.45266481496626,11.310060037533882,10.45266481496626,8262.593502347168,8242.245081526129,571.2926657686678
2015-05-01,8181.5,8209.5,0.0,10.397733502214756,10.628793197562361,11.630209812234604,10.628793197562361,8262.593502347168,8242.245081526129,23541.537679413064
2015-05-02,8181.5,8209.5,0.0,10.397733502214756,10.112431448052682,10.763703663487902,10.112431448052682,8262.593502347168,8242.245081526129,844.3186299218586
2015-05-03,8181.5,8209.5,0.0,10.397733502214756,10.16066411674333,10.820189555541294,10.16066411674333,8262.593502347168,8242.245081526129,604.0582749693812
2015-05-04,8331.9502,8372.25,1.8222038537737275,11.87862294548743,9.773759561455817,10.204849519770685,9.773759561455817,8414.534936674227,8393.81232725914,11956.242609460387
2015-05-05,8324.7998,8361.7,-0.08585588952497743,11.874934476672816,11.849724894248546,12.531578870774768,11.849724894248546,8407.313663242805,8386.60883777299,154.6662257703545
2015-05-06,8097.0,8121.75,-2.7745364825323335,13.829461129888875,9.836510964429792,10.184249035902699,9.836510964429792,8177.255954104385,8157.117695424687,19.975392843322908
2015-05-07,8057.2998,8082.15,-0.4915134721581029,13.832936565807955,15.095343477608916,15.693971116697323,15.095343477608916,8137.162253125117,8117.122733842384,20.724453747368038
2015-05-08,8191.5,8210.55,1.651854329578474,14.686276861736019,10.731754174972748,10.977531394493779,10.731754174972748,8272.692620482409,8252.31932840204,43.42742566276224
2015-05-09,8191.5,8210.55,0.0,14.431735027332264,15.071273084181994,16.386743811664402,15.071273084181994,8272.692620482409,8252.31932840204,4.997202573409603
2015-05-10,8191.5,8210.55,0.0,14.428322912528058,11.192823939463663,11.304957309485994,11.192823939463663,8272.692620482409,8252.31932840204,34.1386592649589
2015-05-11,8325.25,8342.15,1.6196034167464264,15.385835912188881,13.817689484932414,14.237436398008386,13.817689484932414,8407.768325541254,8387.062380367342,0.10365852036121119
2015-05-12,8126.9502,8131.25,-2.410734141575877,16.676593311465307,12.75452000601882,12.864284114624992,12.75452000601882,8207.503014901793,8187.290266302976,3.639763450487606
2015-05-13,8235.4502,8250.75,1.326230720074137,17.124008404796367,15.810265518265194,16.427250231095574,15.810265518265194,8317.078446669155,8296.595844906604,0.18562869663699952
2015-05-14,8224.2002,8237.8,-0.13669794289000328,17.11236480322463,13.71123309254792,14.077168987140269,13.71123309254792,8305.71693876701,8285.262317171204,0.015159771052077269
2015-05-15,8262.3496,8261.2,0.4627950487258563,17.09053252920777,14.772179477870223,15.111925904761259,14.772179477870223,8344.244468505864,8323.69496454799,0.007246700266224336
2015-05-16,8262.3496,8261.2,0.0,17.073732578938927,13.426925153427108,13.96384916874471,13.426925153427108,8344.244468505864,8323.69496454799,0.1479379691665922
2015-05-17,8262.3496,8261.2,0.0,16.819355968891553,13.905488941978437,13.983377658040219,13.905488941978437,8344.244468505864,8323.69496454799,0.13532107345526506
2015-05-18,8373.6504,8372.8,1.338091616803216,17.35193684624415,12.946689303975159,13.161426819243754,12.946689303975159,8456.648461280545,8435.822138216625,0.0031325665902839626
2015-05-19,8365.6504,8366.3,-0.09558345004565508,17.349781077955747,14.054126101927334,14.691775556140993,14.054126101927334,8448.569166772351,8427.762740715896,1.5814490301787625
2015-05-20,8423.25,8424.3,0.686165557255626,16.661525871494923,12.613948128277398,12.805384244263822,12.613948128277398,8506.739683266613,8485.789999751265,72850.86978236257
2015-05-21,8421.0,8419.1,-0.02671534812630433,16.476793202933397,13.458290581083423,14.325810633951171,13.458290581083423,8504.467381686183,8483.523294204186,0.029645708495286364
2015-05-22,8458.9502,8452.05,0.44964900359807414,16.430548448968615,12.250034721405488,12.40231326687394,12.250034721405488,8542.793736991784,8521.755262583201,0.014135450734153721
2015-05-23,8458.9502,8452.05,0.0,16.390163562702398,12.803142279092295,13.669579978135715,12.803142279092295,8542.793736991784,8521.755262583201,0.3223294747206518
2015-05-24,8458.9502,8452.05,0.0,16.032057239463818,11.857002013332554,11.955097413154753,11.857002013332554,8542.793736991784,8521.755262583201,0.636116900744895
2015-05-25,8370.25,8368.45,-1.054132345025342,16.354837101355585,12.122653669434401,12.527782827872084,12.122653669434401,8453.214357149836,8432.39649130894,0.08502347542200513
2015-05-26,8339.3496,8337.9,-0.36985249154738464,16.39502285793522,12.085539878997114,12.619165534931364,12.085539878997114,8422.007678147216,8401.266665492501,0.16700103634851285
2015-05-27,8334.5996,8331.75,-0.05697510615534563,16.050022709458,11.71575083609856,12.27027588287691,11.71575083609856,8417.210597032978,8396.481398226444,1.0913416907016493
2015-05-28,8319.0,8319.0,-0.187342135480456,15.871245604840452,11.546872135877804,11.909942337804994,11.546872135877804,8401.456376706728,8380.765976069899,0.1217054440484065
2015-05-29,8433.6504,8458.65,1.3687647894815504,16.247485283032425,11.254084151197766,11.737341500683295,11.254084151197766,8517.243170091988,8496.267619472088,0.12090628713483915
2015-05-30,8433.6504,8458.65,0.0,16.078102169173267,12.158419812801867,12.903011850591945,12.158419812801867,8517.243170091988,8496.267619472088,0.15133206691434317
2015-05-31,8433.6504,8458.65,0.0,16.078102169173267,10.988595314834761,11.320030019930297,10.988595314834761,8517.243170091988,8496.267619472088,0.21843729296317288
2015-06-01,8433.4004,8431.65,-0.002964359365286633,16.07826656870354,11.484093006751102,11.846300163256794,11.484093006751102,8516.990692138608,8496.015763300189,0.024519755503387444
2015-06-02,8236.4502,8225.35,-2.3630609473804496,17.59454464661921,10.667768177593342,10.816001757351101,10.667768177593342,8318.088358482679,8297.603269594194,0.05622589498102328
2015-06-03,8135.1001,8136.35,-1.2381404678249517,17.102916216468746,13.980502528383573,14.268259863264717,13.980502528383573,8215.733695190833,8195.500676764374,0.003417456978897665
2015-06-04,8130.6499,8141.6,-0.05471865866666809,17.103056890954132,11.835267061672734,12.043936552508901,11.835267061672734,8211.23938563829,8191.017435419657,0.3044745426713749
2015-06-05,8114.7002,8114.25,-0.19636025110738947,15.084938773158944,13.042068600282077,13.039256925970559,13.042068600282077,8195.131595186123,8174.949313879986,4.761760382931299
2015-06-06,8114.7002,8114.25,0.0,15.010793787793967,11.609631195337546,11.783099440760667,11.609631195337546,8195.131595186123,8174.949313879986,1.8933648641726344
2015-06-07,8114.7002,8114.25,0.0,14.195143070165813,12.269822131359252,12.04359833135605,12.269822131359252,8195.131595186123,8174.949313879986,1.5736973557889662
2015-06-08,8044.1499,8044.2,-0.8732149608883678,14.402451611488912,11.276959015558939,11.190737584599637,11.276959015558939,8123.882013768457,8103.8751999430315,3.696290935604424
2015-06-09,8022.3999,8030.6,-0.27074902274956364,14.413939986073576,12.05706739087144,12.303283699090473,12.05706739087144,8101.916431824308,8081.963712987927,10.973686577856453
2015-06-10,8124.4502,8120.05,1.2640441717192454,14.084950033261254,11.033172219351187,11.091324113816878,11.033172219351187,8204.978235367984,8184.771704583998,811.6372779279329
2015-06-11,7965.3501,7959.2,-1.9777161035644315,13.506709411463273,12.332947245554957,13.032246079304722,12.332947245554957,8044.301164845122,8024.490336045794,201.27832146354004
2015-06-12,7982.8999,7978.7,0.2200844241073955,12.8812468989985,13.090562062693305,13.021963703218725,13.090562062693305,8062.024915190108,8042.17043782808,637.2724685159708
2015-06-13,7982.8999,7978.7,0.0,12.884307527589806,11.99858001016663,12.54535704538745,11.99858001016663,8062.024915190108,8042.17043782808,12.932955302925043
2015-06-14,7982.8999,7978.7,0.0,12.778255330873383,12.368580406781067,12.190826798919137,12.368580406781067,8062.024915190108,8042.17043782808,18.68507043754569
2015-06-15,8013.8999,8009.2,0.3875780055205044,12.857611319200018,11.589542164142118,11.774463211442878,11.589542164142118,8093.332181409354,8073.400603143403,1080.7476191752348
2015-06-16,8047.2998,8047.0,0.4159085095730401,12.942442802949378,11.829902611807144,11.89278257054831,11.829902611807144,8127.063134989876,8107.048486966474,7.826062188690007
2015-06-17,8091.5498,8079.05,0.5483675972252574,12.376346807912858,11.28977109628015,11.631522134652611,11.28977109628015,8171.751732738316,8151.627029392378,63.341125201691526
2015-06-18,8174.6001,8157.55,1.0211515593078184,12.806697885983155,11.458703294175299,11.838065928029831,11.458703294175299,8255.625211825034,8235.29395192422,46.94083217995724
2015-06-19,8224.9502,8237.6,0.6140443766231631,12.771007371600701,11.52839280804715,12.240001359895375,11.52839280804715,8306.474372627152,8286.017885686897,120.50169725069061
2015-06-20,8224.9502,8237.6,0.0,12.772199929769851,11.264204979832325,11.966356871150303,11.264204979832325,8306.474372627152,8286.017885686897,65.23923327823192
2015-06-21,8224.9502,8237.6,0.0,12.676750592805453,11.041632381606327,11.508011670287095,11.041632381606327,8306.474372627152,8286.017885686897,162.73671152913198
2015-06-22,8353.0996,8353.15,1.546043764051212,13.538487298313711,10.801825552962185,11.216844795146391,10.801825552962185,8435.893965583173,8415.118754946878,44.81216875879502
2015-06-23,8381.5498,8377.4,0.3400158166393489,13.583438703099151,12.036502600695124,12.767035443088991,12.036502600695124,8464.626158660296,8443.780188793782,4.331290185063445
2015-06-24,8360.8496,8350.3,-0.2472789001549494,13.25240898221239,10.701178887279852,11.260142951871572,10.701178887279852,8443.720782137985,8422.926296275708,41.95955932303571
