Date,open,high,low,Close,Volume
2015-11-26,0.09342,0.09359,0.09342,0.09359,0
2015-11-27,0.09354,0.09394,0.09354,0.0937,0
2015-11-30,0.09369,0.09404,0.09369,0.09398,0
2015-12-01,0.094,0.094,0.09353,0.09353,0
2015-12-02,0.09349,0.09404,0.09349,0.09361,0
2015-12-03,0.09359,0.09381,0.09237,0.09237,0
2015-12-04,0.09234,0.09272,0.09234,0.09264,0
2015-12-07,0.09301,0.09307,0.09267,0.09267,0
2015-12-08,0.09268,0.09287,0.09256,0.09256,0
2015-12-09,0.09258,0.09278,0.09212,0.09212,0
2015-12-10,0.09215,0.09263,0.09209,0.09232,0
2015-12-11,0.09244,0.09267,0.0922,0.0922,0
2015-12-14,0.09224,0.09252,0.0922,0.0922,0
2015-12-15,0.09222,0.09269,0.09222,0.09246,0
2015-12-16,0.09237,0.09274,0.09237,0.09252,0
2015-12-17,0.09251,0.09289,0.09251,0.0928,0
2015-12-18,0.09281,0.09304,0.09262,0.09262,0
2015-12-21,0.09262,0.0928,0.09241,0.09241,0
2015-12-22,0.09247,0.09265,0.09228,0.09228,0
2015-12-23,0.09229,0.09281,0.0922,0.0922,0
2015-12-24,0.09218,0.09249,0.09205,0.09205,0
2015-12-25,0.09208,0.09232,0.09198,0.09198,0
2015-12-28,0.09207,0.09239,0.09207,0.09222,0
2015-12-29,0.09224,0.09254,0.09224,0.09234,0
2015-12-30,0.0924,0.09248,0.09236,0.09236,0
2015-12-31,0.09236,0.09262,0.09236,0.09261,0
2016-01-01,0.09259,0.09282,0.09259,0.09282,0
2016-01-04,0.09285,0.09325,0.09264,0.09264,0
2016-01-05,0.09265,0.09317,0.09265,0.09292,0
2016-01-06,0.09293,0.09304,0.09286,0.09286,0
2016-01-07,0.09287,0.09297,0.09237,0.09237,0
2016-01-08,0.09232,0.09296,0.09221,0.09221,0
2016-01-11,0.09223,0.09286,0.09223,0.09269,0
2016-01-12,0.09268,0.09279,0.09265,0.09265,0
2016-01-13,0.09256,0.09282,0.0925,0.0925,0
2016-01-14,0.0925,0.09292,0.0925,0.09253,0
2016-01-15,0.09253,0.0929,0.09253,0.0929,0
2016-01-18,0.09287,0.0931,0.09254,0.09254,0
2016-01-19,0.09254,0.09281,0.09248,0.09248,0
2016-01-20,0.09249,0.09288,0.09249,0.09265,0
2016-01-21,0.09262,0.09312,0.09258,0.09258,0
2016-01-22,0.09256,0.09313,0.09256,0.09313,0
2016-01-25,0.09312,0.09316,0.09263,0.09263,0
2016-01-26,0.09277,0.09299,0.09257,0.09257,0
2016-01-27,0.09255,0.0928,0.09249,0.09249,0
2016-01-28,0.09261,0.09273,0.09233,0.09233,0
2016-01-29,0.09245,0.09311,0.09245,0.09306,0
2016-02-01,0.09306,0.09331,0.09254,0.09254,0
2016-02-02,0.09257,0.09273,0.09245,0.09245,0
2016-02-03,0.09245,0.09267,0.09159,0.09185,0
2016-02-04,0.09189,0.09217,0.09152,0.09152,0
2016-02-05,0.09155,0.092,0.09155,0.09187,0
2016-02-08,0.09186,0.09207,0.0915,0.0915,0
2016-02-09,0.09151,0.09178,0.09127,0.09127,0
2016-02-10,0.09127,0.09176,0.09126,0.09126,0
2016-02-11,0.09121,0.09147,0.09108,0.09108,0
2016-02-12,0.0911,0.09174,0.0911,0.09162,0
2016-02-15,0.09158,0.09192,0.09158,0.09163,0
2016-02-16,0.09163,0.09216,0.09163,0.09166,0
2016-02-17,0.09167,0.09209,0.09167,0.09172,0
2016-02-18,0.09172,0.09203,0.09172,0.09178,0
2016-02-19,0.09183,0.09206,0.09175,0.09175,0
2016-02-22,0.09156,0.09228,0.09156,0.09203,0
2016-02-23,0.09202,0.09234,0.09202,0.09213,0
2016-02-24,0.09206,0.09245,0.09206,0.09209,0
2016-02-25,0.09209,0.09231,0.09206,0.09206,0
2016-02-26,0.09213,0.09298,0.09213,0.09297,0
2016-02-29,0.09292,0.0931,0.09254,0.09254,0
2016-03-01,0.09254,0.09281,0.09254,0.09256,0
2016-03-02,0.09263,0.09304,0.09257,0.09257,0
2016-03-03,0.09255,0.09283,0.09245,0.09245,0
2016-03-04,0.09246,0.09253,0.09228,0.09228,0
2016-03-07,0.09209,0.09254,0.09208,0.09208,0
2016-03-08,0.09208,0.09229,0.09208,0.0921,0
2016-03-09,0.0921,0.0925,0.0921,0.09212,0
2016-03-10,0.09214,0.09283,0.09169,0.09169,0
2016-03-11,0.09158,0.09203,0.09065,0.09171,0
2016-03-14,0.09174,0.0923,0.09174,0.09186,0
2016-03-15,0.09195,0.0922,0.09184,0.09184,0
2016-03-16,0.09179,0.09219,0.09116,0.09151,0
2016-03-17,0.09158,0.09163,0.09113,0.09113,0
2016-03-18,0.09119,0.09166,0.09119,0.09164,0
2016-03-21,0.0917,0.0917,0.09155,0.09155,0
2016-03-22,0.09155,0.09181,0.09155,0.09162,0
2016-03-23,0.09158,0.09193,0.09158,0.09168,0
2016-03-24,0.09167,0.09183,0.09155,0.09155,0
2016-03-25,0.09155,0.09176,0.09155,0.09163,0
2016-03-28,0.09195,0.09202,0.09149,0.09149,0
2016-03-29,0.09149,0.09178,0.09134,0.09134,0
2016-03-30,0.09135,0.09136,0.09126,0.09126,0
2016-03-31,0.09126,0.09134,0.09114,0.09114,0
2016-04-01,0.09115,0.09142,0.09106,0.09106,0
2016-04-04,0.09103,0.09113,0.09089,0.09089,0
2016-04-05,0.09093,0.09134,0.09091,0.09091,0
2016-04-06,0.09091,0.09124,0.09086,0.09086,0
2016-04-07,0.09087,0.09121,0.09087,0.09112,0
2016-04-08,0.09112,0.09119,0.09102,0.09102,0
2016-04-11,0.09096,0.0911,0.09096,0.09104,0
2016-04-12,0.09091,0.09141,0.0909,0.0909,0
2016-04-13,0.09092,0.0916,0.09092,0.09124,0
2016-04-14,0.09124,0.0917,0.09124,0.09128,0
2016-04-15,0.09134,0.09152,0.09134,0.09143,0
2016-04-18,0.09136,0.09147,0.09133,0.09133,0
2016-04-19,0.09132,0.09135,0.09099,0.09099,0
2016-04-20,0.091,0.09171,0.091,0.09117,0
2016-04-21,0.09124,0.09162,0.09121,0.09121,0
2016-04-22,0.09122,0.09191,0.09122,0.09168,0
2016-04-25,0.09148,0.09183,0.0913,0.0913,0
2016-04-26,0.09128,0.09164,0.09128,0.09135,0
2016-04-27,0.09136,0.0916,0.0911,0.0911,0
2016-04-28,0.09109,0.09133,0.09109,0.09111,0
2016-04-29,0.09099,0.09114,0.09072,0.09072,0
2016-05-02,0.09081,0.09089,0.09066,0.09066,0
2016-05-03,0.09048,0.09105,0.09048,0.09058,0
2016-05-04,0.09057,0.09087,0.09057,0.09059,0
2016-05-05,0.09094,0.09117,0.09085,0.09085,0
2016-05-06,0.09084,0.09127,0.09084,0.09127,0
2016-05-09,0.09131,0.09132,0.09092,0.09092,0
2016-05-10,0.09108,0.09121,0.09095,0.09095,0
2016-05-11,0.09095,0.09112,0.09092,0.09092,0
2016-05-12,0.09081,0.09115,0.09081,0.09094,0
2016-05-13,0.09109,0.09136,0.09109,0.0912,0
2016-05-16,0.09126,0.0913,0.09112,0.09112,0
2016-05-17,0.09111,0.09129,0.09111,0.09127,0
2016-05-18,0.09114,0.09159,0.09114,0.09143,0
2016-05-19,0.09158,0.09205,0.09158,0.09163,0
2016-05-20,0.09151,0.0917,0.09151,0.0917,0
2016-05-23,0.09175,0.0918,0.09156,0.09156,0
2016-05-24,0.09142,0.09193,0.09142,0.09171,0
2016-05-25,0.09173,0.09184,0.09173,0.09177,0
2016-05-26,0.09176,0.09192,0.09156,0.09156,0
2016-05-27,0.09165,0.09221,0.09165,0.09221,0
2016-05-30,0.09243,0.09244,0.09169,0.09169,0
2016-05-31,0.09185,0.09189,0.09174,0.09174,0
2016-06-01,0.09169,0.09184,0.09153,0.09153,0
2016-06-02,0.09153,0.09176,0.09153,0.09162,0
2016-06-03,0.09164,0.09194,0.09097,0.09097,0
2016-06-06,0.09038,0.09112,0.09038,0.09085,0
2016-06-07,0.09084,0.09108,0.09084,0.09103,0
2016-06-08,0.09103,0.09104,0.0909,0.0909,0
2016-06-09,0.09086,0.09152,0.09086,0.09111,0
2016-06-10,0.0911,0.0917,0.0911,0.0917,0
2016-06-13,0.09152,0.09195,0.09122,0.09122,0
2016-06-14,0.09121,0.09191,0.09121,0.09132,0
2016-06-15,0.0915,0.09155,0.0913,0.0913,0
2016-06-16,0.09129,0.09188,0.09129,0.09142,0
2016-06-17,0.09124,0.09145,0.09103,0.09103,0
2016-06-20,0.09103,0.09123,0.09086,0.09114,0
2016-06-21,0.09114,0.09159,0.09114,0.09135,0
2016-06-22,0.09134,0.09156,0.09106,0.09106,0
2016-06-23,0.09107,0.0912,0.09078,0.09078,0
2016-06-24,0.09077,0.09244,0.09077,0.09139,0
2016-06-27,0.0919,0.09244,0.0919,0.09207,0
2016-06-28,0.09206,0.0921,0.09188,0.09188,0
2016-06-29,0.09173,0.09198,0.09173,0.09174,0
2016-06-30,0.09172,0.09246,0.09172,0.09181,0
2016-07-01,0.09191,0.09204,0.09191,0.092,0
2016-07-04,0.09149,0.09188,0.09149,0.09166,0
2016-07-05,0.09164,0.09217,0.09164,0.09172,0
2016-07-06,0.09188,0.09197,0.09175,0.09175,0
2016-07-07,0.09178,0.0921,0.09178,0.09189,0
2016-07-08,0.09189,0.09231,0.09189,0.09194,0
2016-07-11,0.09194,0.09228,0.09188,0.09188,0
2016-07-12,0.09189,0.09201,0.09189,0.09195,0
2016-07-13,0.09192,0.09211,0.0917,0.0917,0
2016-07-14,0.09168,0.09182,0.09161,0.09161,0
2016-07-15,0.09161,0.09253,0.09161,0.09203,0
2016-07-18,0.09259,0.09266,0.09189,0.09189,0
2016-07-19,0.09189,0.09214,0.09189,0.09201,0
2016-07-20,0.09203,0.09217,0.09191,0.09191,0
2016-07-21,0.09191,0.09213,0.09187,0.09187,0
2016-07-22,0.09187,0.09244,0.09187,0.0922,0
2016-07-25,0.09248,0.09259,0.09202,0.09202,0
2016-07-26,0.09198,0.09232,0.09198,0.09198,0
2016-07-27,0.09204,0.0924,0.0918,0.0918,0
2016-07-28,0.09178,0.09195,0.09171,0.09171,0
2016-07-29,0.09176,0.09187,0.09149,0.09149,0
2016-08-01,0.09128,0.09158,0.09128,0.09152,0
2016-08-02,0.09146,0.0916,0.09138,0.09138,0
2016-08-03,0.09142,0.09194,0.09142,0.09156,0
2016-08-04,0.09151,0.09177,0.09151,0.09164,0
2016-08-05,0.09163,0.09198,0.09163,0.09178,0
2016-08-08,0.09178,0.09216,0.09178,0.09183,0
2016-08-09,0.09185,0.09219,0.0916,0.0916,0
2016-08-10,0.0916,0.09168,0.09141,0.09141,0
2016-08-11,0.0914,0.092,0.0914,0.09168,0
2016-08-12,0.09166,0.09203,0.09145,0.09145,0
2016-08-15,0.09199,0.0921,0.09152,0.09152,0
2016-08-16,0.09158,0.09158,0.09125,0.09125,0
2016-08-17,0.09124,0.09155,0.0912,0.0912,0
2016-08-18,0.0912,0.09122,0.09104,0.09104,0
2016-08-19,0.091,0.09135,0.091,0.09125,0
2016-08-22,0.09153,0.09178,0.09096,0.09096,0
2016-08-23,0.09099,0.09129,0.09099,0.09115,0
2016-08-24,0.09114,0.09152,0.09114,0.09128,0
2016-08-25,0.09129,0.09142,0.09107,0.09107,0
2016-08-26,0.09137,0.09205,0.09137,0.09184,0
2016-08-29,0.09192,0.09236,0.09155,0.09155,0
2016-08-30,0.09153,0.09194,0.09153,0.09156,0
2016-08-31,0.09158,0.09181,0.09158,0.09162,0
2016-09-01,0.09162,0.09173,0.09147,0.09147,0
2016-09-02,0.09149,0.09186,0.09149,0.09163,0
2016-09-05,0.09195,0.09195,0.09156,0.09156,0
2016-09-06,0.09157,0.09168,0.09123,0.09123,0
2016-09-07,0.09124,0.09173,0.09124,0.09139,0
2016-09-08,0.09138,0.0916,0.09128,0.09128,0
2016-09-09,0.09127,0.09184,0.09127,0.09184,0
2016-09-12,0.09166,0.09198,0.09166,0.09189,0
2016-09-13,0.09188,0.09244,0.09188,0.09236,0
2016-09-14,0.09236,0.09238,0.09132,0.09132,0
2016-09-15,0.09134,0.09183,0.09134,0.09136,0
2016-09-16,0.09137,0.09229,0.09137,0.09229,0
2016-09-19,0.0916,0.09234,0.09155,0.09155,0
2016-09-20,0.0916,0.09197,0.0916,0.09163,0
2016-09-21,0.09164,0.09178,0.09144,0.09144,0
2016-09-22,0.09142,0.09171,0.09142,0.09146,0
2016-09-23,0.09145,0.0918,0.09142,0.09142,0
2016-09-26,0.09171,0.09172,0.09139,0.09139,0
2016-09-27,0.09141,0.09183,0.09141,0.09165,0
2016-09-28,0.09165,0.09199,0.09165,0.09174,0
2016-09-29,0.09175,0.09191,0.09163,0.09163,0
2016-09-30,0.09162,0.09189,0.09153,0.09153,0
2016-10-03,0.09133,0.09165,0.09133,0.09145,0
2016-10-04,0.09145,0.09209,0.09145,0.09146,0
2016-10-05,0.09147,0.09181,0.09146,0.09146,0
2016-10-06,0.09147,0.09207,0.09147,0.09164,0
2016-10-07,0.09165,0.09192,0.09152,0.09152,0
2016-10-10,0.09169,0.09208,0.09168,0.09168,0
2016-10-11,0.09168,0.09247,0.09168,0.09196,0
2016-10-12,0.09195,0.09246,0.09195,0.09211,0
2016-10-13,0.09209,0.09244,0.09194,0.09194,0
2016-10-14,0.09195,0.09266,0.09195,0.09258,0
2016-10-17,0.09269,0.09273,0.09201,0.09201,0
2016-10-18,0.09215,0.09262,0.09215,0.0922,0
2016-10-19,0.0922,0.09255,0.09207,0.09207,0
2016-10-20,0.09207,0.09287,0.09207,0.09237,0
2016-10-21,0.09238,0.09306,0.09237,0.09237,0
2016-10-24,0.09286,0.09305,0.09255,0.09255,0
2016-10-25,0.09254,0.09266,0.09233,0.09233,0
2016-10-26,0.09234,0.09262,0.09234,0.09234,0
2016-10-27,0.09228,0.09258,0.09228,0.09247,0
2016-10-28,0.09247,0.09273,0.09202,0.09202,0
