Date,open,high,low,Close,Volume
2021-01-12,919.59998,923.89001,916.78003,923.89001,NaN
2021-01-13,923.89001,925.45001,918.95001,919.89001,NaN
2021-01-14,919.89001,926.42999,919.89001,926.07001,NaN
2021-01-15,926.07001,937.34003,924.85999,934.83002,NaN
2021-01-18,934.83002,938.69,932.57001,938.69,NaN
2021-01-19,938.69,940.13,933.78003,939.73999,NaN
2021-01-20,939.73999,943.38,939.52002,942.46997,NaN
2021-01-21,942.46997,944.21002,940.60999,941.79999,NaN
2021-01-22,941.79999,946.42999,940.15002,946.09998,NaN
2021-01-25,946.09998,953.64001,941.90002,953.28998,NaN
2021-01-26,953.28998,961.53998,952.88,960.07001,NaN
2021-01-27,960.07001,960.27002,956.92999,956.94,NaN
2021-01-28,956.94,957.48999,952.84998,953.48999,NaN
2021-01-29,953.48999,958.32001,951.94,951.94,NaN
2021-02-01,951.94,952.40997,947.88,951.40997,NaN
2021-02-02,951.40997,957.60999,949.83002,956.90002,NaN
2021-02-03,956.90002,960.5,955.07001,959.57001,NaN
2021-02-04,959.57001,963.56,957.12,958.52002,NaN
2021-02-05,958.52002,962.10999,955.53003,955.53003,NaN
2021-02-08,955.53003,960.78003,955.5,955.81,NaN
2021-02-09,955.81,956.22998,950.06,950.07001,NaN
2021-02-10,950.07001,951.5,939.71997,942.46997,NaN
2021-02-11,942.46997,945.79999,938.09003,945.79999,NaN
2021-02-12,945.79999,951.01001,941.85999,941.85999,NaN
2021-02-15,941.85999,945.02002,938.62,939.65002,NaN
2021-02-16,939.65002,945.25,938.82001,945.25,NaN
2021-02-17,945.25,945.76001,939.87,939.90997,NaN
2021-02-18,939.90997,945.75,939.90997,944.01001,NaN
2021-02-19,944.01001,945.15002,934.15997,934.97998,NaN
2021-02-22,934.97998,936.59003,929.78003,933.95001,NaN
2021-02-23,933.95001,934.59003,926.97998,927.40002,NaN
2021-02-24,927.40002,927.40002,915.85999,919.07001,NaN
2021-02-25,919.07001,925.81,913.40002,925.81,NaN
2021-02-26,925.81,934.14001,925.71002,926.27002,NaN
2021-03-01,926.27002,927.34003,923.62,925.40002,NaN
2021-03-02,925.40002,927.97998,922.59998,926.29999,NaN
2021-03-03,926.29999,927.45001,923.01001,923.33002,NaN
2021-03-04,923.33002,924.76001,921.07001,924.58002,NaN
2021-03-05,924.58002,925.60999,922.02002,925.39001,NaN
2021-03-08,925.39001,926.09998,923.42999,923.87,NaN
2021-03-09,923.87,926.40002,922.79999,925.40002,NaN
2021-03-10,925.40002,925.63,923.45001,924.28003,NaN
2021-03-11,924.28003,925.87,922.42999,924.71997,NaN
2021-03-12,924.71997,930.98999,922.95001,930.25,NaN
2021-03-15,930.25,933.03998,929.62,930.21002,NaN
2021-03-16,930.21002,936.15997,928.87,936.15997,NaN
2021-03-17,936.15997,945.40997,935.65002,943.09003,NaN
2021-03-18,943.09003,943.15997,936.84998,936.91998,NaN
2021-03-19,936.91998,938.23999,931.14001,934.47998,NaN
2021-03-22,934.47998,934.47998,928.34003,931.90997,NaN
2021-03-23,931.90997,932.03003,925.42999,926.22998,NaN
2021-03-24,926.22998,931.89001,924.96002,931.72998,NaN
2021-03-25,931.72998,937.85999,931.46002,937.85999,NaN
2021-03-26,937.85999,938.40997,935.26001,938.40997,NaN
2021-03-29,938.40997,940.08002,934.34003,936.46997,NaN
2021-03-30,936.46997,938.96997,934.77002,938.89001,NaN
2021-03-31,938.89001,939.28998,934.87,935.70001,NaN
2021-04-01,935.70001,942.39001,935.15997,942.39001,NaN
2021-04-02,942.39001,944.14001,939.45001,943.60999,NaN
2021-04-05,943.60999,943.60999,936.71997,940.39001,NaN
2021-04-06,940.39001,945.53998,939.69,940.39001,NaN
2021-04-07,940.39001,941.07001,939.90002,940.39001,NaN
2021-04-08,940.39001,942.96002,939.69,942.90002,NaN
2021-04-09,942.90002,944.13,941.04999,944.13,NaN
2021-04-12,944.13,947.07001,943.5,947.07001,NaN
2021-04-13,948.28998,948.57001,945.39001,946.29999,NaN
2021-04-14,946.29999,947.32001,944.96002,947.32001,NaN
2021-04-15,947.32001,949.59998,944.35999,948.77002,NaN
2021-04-16,948.77002,952.65002,948.14001,951.37,NaN
2021-04-19,951.37,952.77002,949.57001,950.77002,NaN
2021-04-20,950.77002,954.56,949.48999,954.45001,NaN
2021-04-21,954.45001,954.45001,951.03998,953.21997,NaN
2021-04-22,953.21997,956.03003,952.96997,956.03003,NaN
2021-04-23,956.03003,957.77002,953.03998,957.65997,NaN
2021-04-26,957.65997,958.88,955.20001,956.58002,NaN
2021-04-27,956.58002,958.59003,953.71997,958.47998,NaN
2021-04-28,958.47998,962.16998,958.08002,961.59003,NaN
2021-04-29,961.59003,964.63,961.26001,963.28998,NaN
2021-04-30,963.28998,964.56,962.44,963.72998,NaN
2021-05-03,961.01001,967.39001,961,967.39001,NaN
2021-05-04,967.39001,972.21002,965.70001,972.02002,NaN
2021-05-05,972.02002,977.03998,971.77002,975.65997,NaN
2021-05-06,975.65997,982.75,975.65997,980.45001,NaN
2021-05-07,980.45001,981.03998,978.71997,980.47998,NaN
2021-05-10,980.47998,983.87,979.92999,983.87,NaN
2021-05-11,983.87,985.73999,980.96997,981.07001,NaN
2021-05-12,981.07001,984.51001,981.07001,982.90997,NaN
2021-05-17,982.90997,996.03003,982.90002,995.32001,NaN
2021-05-18,995.32001,997.92999,991.72998,993.29999,NaN
2021-05-19,993.29999,1002.19,991.82001,996.92999,NaN
2021-05-20,996.92999,999.19,983.75,983.76001,NaN
2021-05-21,983.76001,991.59998,983.76001,991.59998,NaN
2021-05-24,991.59998,993.07001,987.13,987.31,NaN
2021-05-25,987.31,993.56,986.38,988.13,NaN
2021-05-26,988.13,991.65002,986.66998,990.60999,NaN
2021-05-27,990.60999,992.06,985.71002,989.51001,NaN
2021-05-28,989.51001,997.12,986.03003,995.62,NaN
2021-05-31,995.62,996.20001,990.53003,990.96997,NaN
2021-06-01,990.96997,994.38,990.04999,994.38,NaN
2021-06-02,994.38,1004.92,994.38,1004.92,NaN
2021-06-03,1004.92,1016.23,1004.29,1015.6,NaN
2021-06-04,1015.6,1017.34,1012.97,1013.3,NaN
2021-06-07,1013.3,1014.99,1007.58,1013.76,NaN
2021-06-08,1013.76,1015.52,1008.83,1013.6,NaN
2021-06-09,1013.29,1014.94,1010.49,1012.73,NaN
2021-06-10,1012.73,1017.41,1012.42,1014.42,NaN
2021-06-11,1014.42,1023.37,1014.42,1022.37,NaN
2021-06-14,1022.37,1032.1,1022.37,1032.1,NaN
2021-06-15,1032.1,1033.42,1023.81,1025.72,NaN
2021-06-16,1025.72,1027.2,1021.1,1021.24,NaN
2021-06-17,1020.97,1022.62,1018.29,1019.83,NaN
2021-06-18,1019.83,1022.21,1017.11,1022.14,NaN
2021-06-21,1021.44,1027.62,1020.61,1027.62,NaN
2021-06-22,1027.62,1027.9399,1023.26,1025.7,NaN
2021-06-23,1025.33,1027.02,1023.6,1024.13,NaN
2021-06-24,1024.13,1030.1801,1020.54,1020.54,NaN
2021-06-25,1020.54,1021.21,1011.1,1015.28,NaN
2021-06-28,1015.28,1020.04,1014.55,1020.04,NaN
