date,close_indice,close_future,rendement,volatilite_historique,volatilite_garch,volatilite_egarch,volatilite_gjr_garch,future_cost_of_carry,future_convenience_yield,future_monte_carlo
2020-01-01,1000.0,1005.5011873760856,,,,,,1007.4246875910444,1004.9436867427293,
2020-01-02,993.98999,999.3887107812918,-0.6028142798805284,,11.337592513114682,11.525969457195165,11.325667372487437,1001.3700551443754,998.9039651359686,
2020-01-03,997.90002,1003.250304995622,0.392595474902316,,11.33759148964353,11.935448054018918,11.573952923022658,1005.3091158955971,1002.8333250994433,
2020-01-04,997.90002,1003.1806372545996,0.0,,11.337590099214266,11.465464768063342,10.774442319652568,1005.3091158955971,1002.8333250994433,
2020-01-05,997.90002,1003.1109743514468,0.0,,11.337588456292282,10.54889393273209,10.028988462609485,1005.3091158955971,1002.8333250994433,
2020-01-06,996.40997,1001.54358937594,-0.14943015727115225,,11.33758767300776,9.76548751149645,9.398773544881369,1003.808002739852,1001.3359087590123,
2020-01-07,995.48999,1000.5493845238132,-0.09237211545656299,,11.337587219036838,9.41391459166924,8.975839251911816,1002.881192175762,1000.4113806660828,
2020-01-08,1001.3,1006.319037136518,0.5819366508679125,,11.337586450452045,8.987762127217156,8.567138085723611,1008.7343396849127,1006.2501135354947,
2020-01-09,1016.9,1021.9262628961424,1.5459628083334687,,10.94456884661054,9.391527738569145,8.379944578468569,1024.450164811333,1021.9272350486814,
2020-01-10,1011.0,1015.9265478802988,-0.5818843776620322,,10.386847133615053,12.286337856513766,9.498504020445248,1018.5063591545459,1015.9980672968993,
2020-01-11,1011.0,1015.8559998751966,0.0,,9.937903238184365,12.522812436830712,10.117976787300483,1018.5063591545459,1015.9980672968993,
2020-01-12,1011.0,1015.7854567690916,0.0,,9.937908316564489,11.448199601244875,9.473774682291968,1018.5063591545459,1015.9980672968993,
2020-01-13,1004.88,1009.5663772148604,-0.6071808641473849,,10.000875895401263,10.534171121859739,8.932413296988306,1012.3409200664887,1009.8478119340338,
2020-01-14,1011.13,1015.7749824533844,0.6200385933912097,,9.96144555466951,11.114861911883855,9.798334067436059,1018.6373243639327,1016.1287099761759,
2020-01-15,1011.96,1016.5381999695136,0.08205270616408544,,10.89585659843457,11.281105069296904,9.410921893697171,1019.4734868546334,1016.9628132361723,
2020-01-16,1016.08,1020.6059613528668,0.4063041821513593,,15.233560524779111,10.250382615490077,8.877763184500209,1023.6240765675085,1021.1031812255524,
2020-01-17,1022.49,1026.9731935850425,0.6288742721968572,,10.122912570577501,10.064100674093488,8.524531728346966,1030.081668814967,1027.5448702575732,
2020-01-18,1022.49,1026.901878478402,0.0,,8.711021568289508,10.41468484407325,8.381940968348843,1030.081668814967,1027.5448702575732,
2020-01-19,1022.49,1026.8305683240278,0.0,,8.711025422766824,9.650458267076827,8.024724582919434,1030.081668814967,1027.5448702575732,
2020-01-20,1022.45,1026.719096107204,-0.003912095220895125,,9.90834567448905,8.99380076494333,7.731049102323739,1030.0413718274633,1027.5046725101035,
2020-01-21,1024.58,1028.786543631785,0.2081064536154502,,9.944111154988542,8.435526991868041,7.4921333432196375,1032.1871864120321,1029.6452025628655,
2020-01-22,1032.1899,1036.3557153991808,0.7399889239374146,,9.572633738863328,8.068471293412244,7.316322155113223,1039.8535875421314,1037.292723524609,
2020-01-23,1027.34,1031.41461318504,-0.4709724257789134,,13.713772162627315,8.999807240957168,7.535617945624897,1034.9676785497834,1032.4188471382754,
2020-01-24,1029.6801,1033.6922077642423,0.2275233975105667,,10.100698504481914,9.494999833609302,8.286227488235584,1037.3251530612154,1034.7705158596223,
2020-01-25,1029.6801,1033.6204260755962,0.0,,7.635612038136425,9.025192320958638,7.968814188755787,1037.3251530612154,1034.7705158596223,
2020-01-26,1029.6801,1033.5486493716164,0.0,,7.635612982368326,8.45434763948873,7.6852546797565156,1037.3251530612154,1034.7705158596223,
2020-01-27,1029.04,1032.8344173874682,-0.062184268820869255,,8.6850893443116,7.959992895887383,7.4537661943744675,1036.6803005186882,1034.127251405738,
2020-01-28,1027.29,1031.0063643972303,-0.17020618504629312,,8.864078307969162,7.664958201235258,7.297987876737572,1034.917307315404,1032.3685999539384,
2020-01-29,1023.82,1027.452457847157,-0.3383537021878534,,10.129781620159315,7.648892141456209,7.303744360879356,1031.421543649463,1028.8814453609411,
2020-01-30,1018.34,1021.88204860905,-0.5366879337117171,,12.541791834613727,8.025257706439737,7.687891330395618,1025.9008563614643,1023.374353957591,
2020-01-31,1025.1899,1028.6843354315304,0.67040131441395,7.50335823248971,9.026822407027131,8.829727351050044,8.640032177846964,1032.801614728994,1030.25811771741,5092.869105810821
2020-02-01,1025.1899,1028.612901499721,0.0,7.222787647603298,6.69297693619982,9.469866615726914,8.508935787066422,1032.801614728994,1030.25811771741,314.0311517613214
2020-02-02,1025.1899,1028.5414725284293,0.0,7.175484586172196,6.692973676556601,8.838203790047496,8.129559559710737,1032.801614728994,1030.25811771741,286.04877615997236
2020-02-03,1001.3,1004.5037115371338,-2.3578707991383823,10.093222920324724,7.626385654935598,8.292615435465398,7.817043966464841,1008.7343396849127,1006.2501135354947,87.59264923249897
2020-02-04,1004.58,1007.7242227893336,0.3270387982749783,10.134452370467892,7.874445923589804,14.901767588216885,19.851003248501698,1012.0386926602115,1009.546328828011,41.86853136401703
2020-02-05,1006.59,1009.670395429696,0.19988371636620447,10.133603443191607,9.242052930401364,13.823449933777976,17.915320181614405,1014.0636162822694,1011.5662656383639,11.428633255707053
2020-02-06,995.07001,998.0458404821734,-1.1510563367806896,10.697089950916164,11.726029845283547,12.651376665299217,16.204291674671556,1002.4580939554675,999.9893244165245,128.29559345365698
2020-02-07,992.71997,995.6196298608602,-0.2364476245999937,10.571508554480236,9.437189779505015,14.205854692724213,17.28595260746612,1000.090605642641,997.6276665549316,521.9634880767915
2020-02-08,992.71997,995.5504920094344,0.0,9.461791706607668,5.866717598155532,13.365996852590875,15.781240157144577,1000.090605642641,997.6276665549316,694.2692579921134
2020-02-09,992.71997,995.481358959081,0.0,9.343255786152014,5.866771858337316,12.162220974514504,14.337104157780624,1000.090605642641,997.6276665549316,27.505523241760304
2020-02-10,994.77002,997.4678404536396,0.2062954517871079,9.374005427697952,19.19653692666077,11.142013467160117,13.084837821791421,1002.155876623437,999.6878513599386,183.66022507198315
2020-02-11,980.48999,983.0808110812776,-1.445913825694664,10.20186177227782,7.347861849179365,10.3909944448316,12.0157629168457,987.7698218618963,985.3372253649418,8.640623291331162
2020-02-12,979.44,981.9598525909388,-0.10714567416265162,10.089071417395173,8.247701879617567,13.20349204336948,15.867241616821346,986.7120360141726,984.2820445432989,57.321121575460936
