Date,open,high,low,Close,Volume
2017-10-12,10011.2,10104.45,9977.0996,10096.4,207106998
2017-10-13,10123.7,10191.9,10120.1,10167.45,237229998
2017-10-16,10207.4,10242.95,10175.1,10230.85,209326998
2017-10-17,10227.65,10251.85,10212.6,10234.45,201782002
2017-10-18,10209.4,10236.45,10175.75,10210.85,262112002
2017-10-19,10210.35,10211.95,10123.35,10146.55,31086000
2017-10-23,10176.65,10224.15,10124.5,10184.85,224798999
2017-10-24,10218.55,10237.75,10182.4,10207.7,223914000
2017-10-25,10321.15,10340.55,10240.9,10295.35,612621025
2017-10-26,10291.8,10355.65,10271.85,10343.8,443036008
2017-10-27,10362.3,10366.15,10311.3,10323.05,322411004
2017-10-30,10353.85,10384.5,10344.3,10363.65,244193001
2017-10-31,10364.9,10367.7,10323.95,10335.3,239810003
2017-11-01,10390.35,10451.65,10383.05,10440.5,268269994
2017-11-02,10440.5,10453,10412.55,10423.8,207734997
2017-11-03,10461.55,10461.7,10403.6,10452.5,206101004
2017-11-06,10431.75,10490.45,10413.75,10451.8,199559004
2017-11-07,10477.15,10485.75,10340.8,10350.15,295831011
2017-11-08,10361.95,10384.25,10285.5,10303.15,282950009
2017-11-09,10358.65,10368.45,10266.95,10308.95,247607001
2017-11-10,10304.35,10344.95,10254.1,10321.75,287962989
2017-11-13,10322,10334.15,10216.25,10224.95,216800002
2017-11-14,10223.4,10248,10175.55,10186.6,314412990
2017-11-15,10171.95,10175.45,10094,10118.05,213836005
2017-11-16,10152.9,10232.25,10139.2,10214.75,188180005
2017-11-17,10324.55,10343.6,10268.05,10283.6,209593008
2017-11-20,10287.2,10309.85,10261.5,10298.75,151751000
2017-11-21,10329.25,10358.7,10315.05,10326.9,191858999
2017-11-22,10350.8,10368.7,10309.55,10342.3,162503999
2017-11-23,10358.45,10374.3,10307.3,10348.75,157651993
2017-11-24,10366.8,10404.5,10362.25,10389.7,133177000
2017-11-27,10361.05,10407.15,10340.2,10399.55,146277007
2017-11-28,10387.9,10409.55,10355.2,10370.25,202050994
2017-11-29,10376.65,10392.95,10345.9,10361.3,157192995
2017-11-30,10332.7,10332.7,10211.25,10226.55,353104986
2017-12-01,10263.7,10272.7,10108.55,10121.8,147766002
2017-12-04,10175.05,10179.2,10095.7,10127.75,153239994
2017-12-05,10118.25,10147.95,10069.1,10118.25,160253002
2017-12-06,10088.8,10104.2,10033.35,10044.1,171207999
2017-12-07,10063.45,10182.65,10061.9,10166.7,171339006
2017-12-08,10198.45,10270.85,10195.25,10265.65,206233993
2017-12-11,10310.5,10329.2,10282.05,10322.25,152035000
2017-12-12,10324.9,10326.1,10230.2,10240.15,180546994
2017-12-13,10236.6,10296.55,10169.85,10192.95,187192001
2017-12-14,10229.3,10276.1,10141.55,10252.1,159104008
2017-12-15,10345.65,10373.1,10319.65,10333.25,262974996
2017-12-18,10263.1,10443.55,10074.8,10388.75,237507002
2017-12-19,10414.8,10472.2,10406,10463.2,174340997
2017-12-20,10494.4,10494.45,10437.15,10444.2,180596998
2017-12-21,10473.95,10473.95,10426.9,10440.3,156646998
2017-12-22,10457.3,10501.1,10448.25,10493,143119008
2017-12-26,10512.3,10545.45,10477.95,10531.5,160417006
2017-12-27,10531.05,10552.4,10469.25,10490.75,170306994
2017-12-28,10498.2,10534.55,10460.45,10477.9,281310003
2017-12-29,10492.35,10538.7,10488.65,10530.7,156735996
2018-01-01,10531.7,10537.85,10423.1,10435.55,134531998
2018-01-02,10477.55,10495.2,10404.65,10442.2,158092001
2018-01-03,10482.65,10503.6,10429.55,10443.2,172516999
2018-01-04,10469.4,10513,10441.45,10504.8,180256997
2018-01-05,10534.25,10566.1,10520.1,10558.85,186470007
2018-01-08,10591.7,10631.2,10588.55,10623.6,174181007
2018-01-09,10645.1,10659.15,10603.6,10637,211291996
2018-01-10,10652.05,10655.5,10592.7,10632.2,181900001
2018-01-11,10637.05,10664.6,10612.35,10651.2,158630003
2018-01-12,10682.55,10690.4,10597.1,10681.25,180592001
2018-01-15,10718.5,10782.65,10713.8,10741.55,181261992
2018-01-16,10761.5,10762.35,10687.85,10700.45,217467994
2018-01-17,10702.45,10803,10666.75,10788.55,260488004
2018-01-18,10873.4,10887.5,10782.4,10817,321609007
2018-01-19,10829.2,10906.85,10793.9,10894.7,214012002
2018-01-22,10883.2,10975.1,10881.4,10966.2,238816002
2018-01-23,10997.4,11092.9,10994.55,11083.7,293445992
2018-01-24,11069.35,11110.1,11046.15,11086,292197007
2018-01-25,11095.6,11095.6,11009.2,11069.65,340468990
2018-01-29,11079.35,11171.55,11075.95,11130.4,249221005
2018-01-30,11120.85,11121.1,11033.9,11049.65,234970006
2018-01-31,11018.8,11058.5,10979.3,11027.7,253463003
2018-02-01,11044.55,11117.35,10878.8,11016.9,315743011
2018-02-02,10938.2,10954.95,10736.1,10760.6,291432006
2018-02-05,10604.3,10702.75,10586.8,10666.55,247478993
2018-02-06,10295.15,10594.15,10276.3,10498.25,274656002
2018-02-07,10607.2,10614,10446.4,10476.7,258095006
2018-02-08,10518.5,10637.8,10479.55,10576.85,239408005
2018-02-09,10416.5,10480.2,10398.2,10454.95,197502992
2018-02-12,10518.2,10555.5,10485.4,10539.75,224114999
2018-02-14,10585.75,10590.55,10456.65,10500.9,236328993
2018-02-15,10537.9,10618.1,10511.05,10545.5,217089999
2018-02-16,10596.2,10612.9,10434.05,10452.3,190042997
2018-02-19,10488.9,10489.35,10302.75,10378.4,193087996
2018-02-20,10391,10429.35,10347.65,10360.4,193465008
2018-02-21,10426,10426.1,10349.6,10397.45,241331995
2018-02-22,10354.35,10397.55,10340.65,10382.7,323259007
2018-02-23,10408.1,10499.1,10396.65,10491.05,217134006
2018-02-26,10526.55,10592.95,10520.2,10582.6,177238999
2018-02-27,10615.2,10631.65,10537.25,10554.3,193250001
2018-02-28,10488.95,10535.5,10461.55,10492.85,294794002
2018-03-01,10479.95,10525.5,10447.15,10458.35,181379006
2018-03-05,10428.3,10428.7,10323.9,10358.85,199975993
2018-03-06,10420.5,10441.35,10215.9,10249.25,229781996
2018-03-07,10232.95,10243.35,10141.55,10154.2,257200996
2018-03-08,10216.25,10270.35,10146.4,10242.65,233378005
2018-03-09,10271.3,10296.7,10211.9,10226.85,192333005
2018-03-12,10301.6,10433.65,10295.45,10421.4,223135007
2018-03-13,10389.5,10478.6,10377.85,10426.85,274853003
2018-03-14,10393.05,10420.35,10336.3,10410.9,186991002
2018-03-15,10405.45,10420,10346.2,10360.15,179309003
2018-03-16,10345.15,10346.3,10180.25,10195.15,338702008
2018-03-19,10215.35,10224.55,10075.3,10094.25,216669995
2018-03-20,10051.55,10155.65,10049.1,10124.35,209327997
2018-03-21,10181.95,10227.3,10132.95,10155.25,211059999
2018-03-22,10167.5,10207.85,10105.4,10114.75,237632995
2018-03-23,9968.7998,10027.7,9951.9004,9998.0498,294515016
2018-03-26,9989.1504,10143.5,9958.5498,10130.65,270665007
2018-03-27,10188,10207.9,10139.65,10184.15,232713994
2018-03-28,10143.6,10158.35,10096.9,10113.7,354976989
2018-04-02,10151.65,10220.1,10127.75,10211.8,232432992
2018-04-03,10186.85,10255.35,10171.05,10245,211652002
2018-04-04,10274.6,10279.85,10111.3,10128.4,238183006
2018-04-05,10228.45,10331.8,10227.45,10325.15,244115997
2018-04-06,10322.75,10350.45,10290.85,10331.6,206356005
2018-04-09,10333.7,10397.7,10328.5,10379.35,228513006
2018-04-10,10412.9,10424.85,10381.5,10402.25,259524002
2018-04-11,10428.15,10428.15,10355.6,10417.15,258077000
2018-04-12,10410.65,10469.9,10395.25,10458.65,246027993
2018-04-13,10495.3,10519.9,10451.45,10480.6,219725005
2018-04-16,10398.3,10540.15,10396.35,10528.35,200951005
2018-04-17,10557.3,10560.45,10495.65,10548.7,212450001
2018-04-18,10578.9,10594.2,10509.7,10526.2,211823002
2018-04-19,10563.65,10572.2,10546.2,10565.3,270740996
2018-04-20,10560.35,10582.35,10527.45,10564.05,252226994
2018-04-23,10592.8,10638.35,10514.95,10584.7,200202994
2018-04-24,10578.1,10636.8,10569,10614.35,225972994
2018-04-25,10612.4,10612.6,10536.45,10570.55,195129999
2018-04-26,10586.5,10628.4,10559.65,10617.8,345536004
2018-04-27,10651.65,10719.8,10647.55,10692.3,306670993
2018-04-30,10705.75,10759,10704.6,10739.35,179163005
2018-05-02,10783.85,10784.65,10689.8,10718.05,236756992
